LB_NOM,CD_REF,mean_LA,mean_LDMC,mean_SLA
Hypochaeris glabra,103364,765.046825396825,10.1646562583125,27.9316635267928
Hypochaeris maculata,103369,3072.74376813044,16.876658402,17.8946428571429
Hypochaeris uniflora,103383,1594.708,15.9914844451462,24.3915064411017
Impatiens balfourii,103543,4661.87041,10.1977526570946,50.4200225789702
Inula britannica,103598,1777.165,16.0615,19.17
Inula helenium,103627,11985.8634920635,25.9152351168159,13.7751746689313
Inula salicina,103648,971.516580204216,24.9824695447514,23.8980007501943
Iris graminea,103738,1424.78571428571,23.0956428571429,18.6473333333333
Iris sibirica,103777,3029.45833333333,25.8460098106425,14.1744736842105
Isolepis setacea,103898,50.125,17.0915,25.09
Jacobaea alpina,610648,5494.45,18.3007057717886,20.2387008375363
Jacobaea incana,610642,199.129,20.4437538342451,11.3945979581537
Jacobaea maritima,610643,647.833333333333,22,8.96666131488756
Jacobaea paludosa,103995,2492.59678571429,18.5875125,18.84125
Juncus acutiflorus,104101,1070.43208858387,22.8969093274421,10.5768828872341
Juncus alpinoarticulatus,104111,52.9425,23.9373333333333,13.868
Juncus articulatus,104126,495.972525114356,28.4144993397742,12.148280505248
Juncus compressus,104155,246.985,32.0833333333333,15.0604119636908
Juncus maritimus,104246,1144.97,40.531,2.84666847794267
Juniperus communis,104397,12.9768933527107,47.6609290569892,6.82736897753917
Kickxia elatine,104502,163.897166666667,17.175,40.3
Koeleria macrantha,104644,155.275300461739,33.1200239657556,15.1506003105656
Laburnum alpinum,104715,3790.62538888889,30.7456447677076,17.9435754060161
Laburnum anagyroides,104716,3012.631,27.6736564128483,23.6357423289858
Lactuca quercina,104766,2650,17.099,43.789
Lactuca virosa,104787,6944.38375,17.5986277777778,22.8759078513636
Lamium galeobdolon,104876,2233.00956190476,22.8151005211208,31.0754157416147
Laphangium luteoalbum,610681,110.4166667,18.5,29.41333333
Larix decidua,105042,19.8649342105263,38.8341564354686,10.219941246022
Laserpitium siler,105092,12898.5675,30.4170621092183,12.8103175047446
Lathyrus hirsutus,105201,440.125665,20.4915300217575,24.946733872002
Lathyrus japonicus,105206,3130.36499144605,21.4943387319468,19.6689724404912
Lathyrus pannonicus,105241,1054.035,28.45875,17.5372222222222
Leersia oryzoides,105400,1013.255,36.0761084764936,33.1762396481239
Lemna minor,105431,9.45682236762389,11.727052704577,59.5632432309294
Leontodon crispus,105490,1605.44444444444,13.272,31.9497272727273
Leontodon hispidus,105502,925.911368420216,15.0076309298405,22.5615960925441
Leontodon saxatilis,105521,400.25,16.75,20.344
Lepidium coronopus,984396,289.575,14.2443636363636,28.9466666666667
Lepidium didymum,105615,371.379507201476,16.733283333,35.7427272727273
Lepidium latifolium,105641,7405.29571428571,16.5120416666667,15.25508333375
Lepidium sativum,105673,524.883333333333,15.0186666666667,22.1466666666667
Lepidium virginicum,105689,170.495554411765,19.6027182799987,19.1672922089037
Leucanthemum ircutianum,105795,401.6,14.9216666666667,19.110295643381
Leucojum vernum,105841,2377.14035,10.2825409026169,26.2986252000325
Libanotis pyrenaica,610580,11428,17.3208,24.878
Ligularia sibirica,105908,6582.97163193889,22.59955627406,23.1213304307645
Lilium martagon,105989,2879.1584,12.0994029697412,30.7794315477497
Limonium binervosum,106047,94,23.5333333333333,12.1
Limonium echioides,106070,68.7531428571429,24.1401841681218,10.4175418571671
Limonium vulgare,106112,2824.94166664286,21.9620366934181,10.8223188404348
Linnaea borealis,106260,74.7419061243578,29.7132599580743,21.9671277674605
Linum austriacum,106280,21.1907142857143,38.6932222222222,14.758
Linum usitatissimum,106349,40.7090909090909,17.40084574,42.9730298361538
Lithospermum officinale,106396,850.583333333333,21.315,21.85
Lolium remotum,106504,2063.95,16.9983333333333,29.61
Lolium temulentum,106517,1561.625,20.9596,27.015
Lonicera japonica,106571,1459.29402,33.8965016369574,17.8433099171394
Lotus dorycnium,106664,112.318069444444,25.2749437099761,14.12711640351
Luzula multiflora,106842,197.58917268646,23.5639169707473,23.6457551324605
Lychnis coronaria,106910,1227.6,27.7414444444444,11.786
Lysimachia arvensis,610909,50.7456423076923,14.0844421663772,30.9463921491301
Lysimachia tenella,107085,13,13,34.1725
Lythrum virgatum,107126,316.334,36.5962680093655,11.511
Malus sylvestris,107217,862.059658068783,39.5475360127488,12.7428798958664
Malva alcea,107224,754.7,13.438375,15.6387042175047
Malva sylvestris,107318,5128.6,17.4304371500341,25.3954454462843
Matricaria discoidea,107446,354.063,16.0833650015036,26.0549566728398
Medicago littoralis,107647,68.0586363636364,25.421,20.7958989267437
Medicago marina,107654,114.193170731707,36.3,13.2613168449198
Medicago orbicularis,107677,131.3,22.312,25.355079436665
Medicago polyceratia,107688,66.4150543571429,25.9461440613431,13.8295586886119
Medicago polymorpha,107689,388.96408422201,21.4712451,28.7713042420792
Melampyrum arvense,107786,321.7751475,18.5211306859461,19.9139114315381
Melica ciliata,107851,334.9372375,36.3613251835149,20.1278358203269
Melilotus altissimus,107887,NA,NA,NA
Mentha longifolia,108103,1190.46166666667,23.93859,23.77265298395
Mentha suaveolens,108168,1243.99615384615,18.33428125,28.3253247011483
Mercurialis tomentosa,108367,81.3,32.077,9.076
Milium effusum,108537,2214.08088529412,22.9009603574938,34.427384724318
Minuartia recurva,108612,16.6953870649758,31.0822005686638,13.9688217328424
Moehringia muscosa,108686,21.41,18.3917,39.77
Montia fontana,108785,51.2852021825,6.09740493333333,42.51756257875
Mutellina adonidifolia,610917,2646.2,15,19.43
Myagrum perfoliatum,108948,1194.9175,10.4998571428571,29.0866666666667
Myosotis discolor,109019,96.2954166666667,15.6725413228571,29.373542635
Myosotis laxa,109042,288.6375,11.3119980733333,39.7378010838095
Myosotis sylvatica,109104,498.958804452941,12.9423609324392,31.3836763225932
Myriophyllum aquaticum,109141,271.62875,10.7006544643473,110.74035819173
Neotinea tridentata,162206,1965.0245,10.7645961164983,22.908160286927
Nepeta nuda,109534,1222.96,24.079,20.96
Nicandra physalodes,109600,6589.19978873333,14.4999131165737,40.8774547847961
Noccaea alpestris,109665,34.7,26.944,12.98
Nuphar pumila,109735,16962.5873015873,14.6805896805897,28.5827622377622
Nymphoides peltata,109769,5452.70608695652,12.473625,26.1173015871429
Odontites luteus,109838,46.5309126666667,24.1768245016309,24.2866141916133
Oenanthe crocata,109864,7996,14.1333333333333,41.615
Olea europaea,110002,340.919035087719,45.4986666666667,5.70269082896968
Ononis minutissima,110205,71.43,34.894068727148,11.8844153820651
Ononis pusilla,110221,13.65,30.441,12.6628767123287
Ononis striata,110237,0.399469445,27.56408389,16.8345555566667
Ononis variegata,110239,79.0012962962963,15.8,47.9306504405186
Onosma arenaria,110290,407.744444444444,22.7757,12.767
Ophioglossum vulgatum,110313,1206.69,12.3387777777778,22.8017053816667
Orchis mascula,110914,2085.101625,12.325985714,19.9313104128607
Orchis militaris,110920,4835.79,11.2135714285714,21.518
Oreochloa disticha,111233,42.9136177668,41.0828411505434,7.5103279669575
Orlaya platycarpos,111301,195,22.306,18.6918935418499
Ornithogalum umbellatum,111391,1439.17,12.8753204637539,18.7694131123798
Ornithopus perpusillus,111419,110.872712222222,19.7040310504885,27.8133548811252
Oryza sativa,111793,2633.38436363636,27.103286283838,20.0499899862463
Oxalis corniculata,111876,546.957694807949,17.0017698243607,37.0606658465446
Pancratium maritimum,112070,4364.9456779661,12.4809912897504,10.3680666519111
Panicum virgatum,112259,1636.29423989071,44.6411310513883,16.4543450843016
Papaver rhoeas,112355,520.9033392,19.5620449962202,26.5716354420697
Parietaria judaica,112410,1515.57142857143,18.495,33.1146941932598
Paronychia arabica,112428,4.29635294117647,22.7963931493467,11.8868555555778
Paronychia argentea,112429,13.42,22.252,15.9157905851114
Paronychia capitata,112431,12.5,24.767,13.07
Pedicularis gyroflexa,997256,372.036861111111,25.8443712144587,12.3101112939804
Pedicularis kerneri,112584,163.645454545455,21.3629347425711,15.799773278026
Pedicularis pyrenaica,112591,76.6111111111111,23.85784115,25.1548880696844
Pedicularis tuberosa,112602,374.838,23.2473992332527,13.3564710740327
Persicaria amphibia,112727,2754.97499155303,23.4917009943902,20.681171849392
Petasites albus,112778,23105.8260782353,12.4301930191667,32.4253703705556
Petasites hybridus,112783,169267.166666667,20.12,19.198666667
Petrocallis pyrenaica,112803,6.32,32.9327962966667,9.98625987425
Phagnalon saxatile,112935,24.7938466295609,28.5114765350817,5.82704665568915
Phegopteris connectilis,113079,5322.43517692308,18.2425163223599,49.5711616513661
Philadelphus coronarius,113134,4334.55,26.112,26.61
Phleum phleoides,113219,315.3028125,36.1719241428571,17.3058067226667
Phlomis lychnitis,113243,1136.42,30.062,8.98659354564065
Phyla nodiflora,113294,191.592307692308,16.5490628694858,17.8765325875856
Physostegia virginiana,1032086,650.753636363636,29.7849829831509,7.28830571731388
Phyteuma spicatum,113407,3038.150915,14.802861382679,46.7606753482728
Picris hieracioides,113474,1832.4754313481,17.7704556676956,27.9529137531834
Pilosella officinarum,113525,440.373027312684,20.8116038846878,12.6900121618839
Pilularia globulifera,113547,19.79,12.83375,43.915
Pinguicula alpina,113609,84.445,7.13225,49.5941666666667
Pinguicula vulgaris,113639,172.205736600365,7.41549879238022,44.6226890514866
Pinus brutia,162292,1554.00581827778,44.9081471273611,5.53526647115493
Pinus pinaster,113689,523.86097428015,38.1985189924158,3.27758584208441
Pittosporum undulatum,113786,2790.86012666667,42.456,8.89285067902687
Plantago arenaria,113809,135.9,15.5897411617078,16.4740263740122
Plantago argentea,113810,1073.99,23.6782,15.096
Plantago major,113904,5095.59446144068,18.1756796984768,20.4044875809165
Platanthera chlorantha,114012,2982.98512823077,9.697125,28.4494871792308
Platycladus orientalis,114037,269.900384615385,40.81501504892,7.06253317975038
Poa chaixii,114153,245.056742222222,29.5593171635532,17.5171796007641
Poa trivialis,114416,1297.43152687795,27.2210173554042,29.8562455746683
Polygala amarella,114526,55.648125,18.9947226647141,20.1347751644561
Polygala serpyllifolia,114589,56.173333333,19.6721596641176,27.3153472222222
Polygonatum multiflorum,114611,1283.85320833333,14.9488547144686,43.3025872458821
Polygonum maritimum,114779,196.669130434783,27.3,11.5079929602108
Polypodium vulgare,115016,2414.87525510204,34.2753291636716,13.631491386335
Polystichum lonchitis,115061,4320.50888888889,30.5044166666667,12.9691157014205
Pontederia cordata,115096,5522.05,18.9180056012345,14.3728205616217
Populus alba,115110,3080.44208421053,39.0076180535247,11.8949334137467
Populus tremula,115156,2326.18816690016,39.2263212093657,13.7832956502557
Potamogeton berchtoldii,115233,48.32,16.3884,77.2121052631579
Potamogeton crispus,115245,429.854440475357,17.0121332313379,50.8626087167736
Potamogeton polygonifolius,115301,1415.19409090909,21.8931234566667,35.4636
Potentilla aurea,115414,425.337298285714,29.1051650959238,19.8227588739979
Potentilla caulescens,115431,1397.719736,25.2144634197087,25.0601485711329
Potentilla intermedia,115530,835.625,29.0917844827586,19.74
Potentilla norvegica,115575,1958.68214285714,29.6384443854247,21.3942055197446
Poterium sanguisorba,115789,924.965623076923,34.9395650304191,18.0483958873142
Prospero autumnale,115975,112.5,11.841,16.03
Prunella grandiflora,1030499,854.304932,19.9915553238992,17.6204961027996
Prunella laciniata,115998,63.8016160715,21.65871756,16.4233333333333
Prunus persica,116112,3058.20976666667,37.0327425977479,17.4365007821695
Pseudorchis albida,116206,532.420439806667,13.18,18.4923988808673
Pulicaria dysenterica,116392,1042.84586492857,16.1678129208333,30.548
Pulsatilla vulgaris,116460,1823.625,23.7644802631579,10.5354736842105
Pyrola media,116542,779.86666666,32.0994146611111,18.4900146470918
Pyrus spinosa,116610,391.558509803922,44.2998,9.82852991173834
Quercus coccifera,116672,1809.67526097633,42.504793427311,5.68151731987622
Quercus rubra,116762,10063.2470849985,29.363637254069,15.2439421732562
Rabelera holostea,999933,275.974464285714,16.6912927530793,31.8982813175156
Ranunculus aconitifolius,116902,26279.5,10.6372045454545,34.19416666625
Ranunculus breyninus,116948,875.3040547,20.3146391695423,16.1435761433967
Ranunculus flammula,117025,484.131703703704,17.7393715134427,18.7026478304433
Ranunculus fluitans,117027,640.3,11.6594444444444,23.8264705882353
Ranunculus lateriflorus,117090,355.2,18.2596,30.4525
Ranunculus platanifolius,117174,13536.8703155333,17.7795941032603,17.6637617341514
Ranunculus sceleratus,117224,1474.869,15.4362037956352,29.9719004822645
Rapistrum rugosum,117393,527.419168,15.5972253942857,28.6598908226343
Reichardia picroides,117426,675,10.6175979332963,29.3246781893361
Reseda lutea,117458,138.5,21.6680925927778,17.2716541352632
Rhamnus alaternus,117526,741.219372438673,40.2418356436552,8.85139385831254
Rhaponticum centauroides,717862,300.15,35.7954921968889,12.053060020875
Rhodiola rosea,117668,130.928411610855,10.6984062066154,24.0570259601446
Ribes nigrum,117766,4688.52511111111,34.4105451567186,15.4188699397135
Rorippa amphibia,117933,12853,11,28.1502896425
Rorippa sylvestris,117951,1462.0666666,10.65,32.85925
Rosa agrestis,117986,1574.71963333333,36.1208634534117,11.2749071132402
Rosa multiflora,118353,3330.12528333333,29.5598965258799,27.7987117594108
Rosa pendulina,118397,1386.24567647059,33.1231150869742,21.2407577642284
Rostraria cristata,118872,51.03,35.863,20.5423333333333
Rubus caesius,118993,5164.86227106692,34.4442480570337,20.754317886227
Rubus saxatilis,119318,6369.55830032593,26.8417695514172,28.6606982973294
Rumex longifolius,119525,31623,11,30.5402
Ruppia maritima,119691,41.47,18.90825,50.8425
Ruta angustifolia,119707,1136.1,23.9197315311818,8.8379989574658
Sabulina tenuifolia,119753,3.425,32.7788,21.41
Sabulina verna,119754,2.75616843263529,30.9915714285714,13.1170928146235
Sagina apetala,119780,4.65821428571429,23.8523809528571,20.9143055558333
Sagina procumbens,119818,7.16666666666667,18.6558571428571,19.960342857
Sagittaria graminea,119850,999.21,9.6666328155151,13.5658184223014
Salix aurita,119952,516.66,31.1505885166667,11.4980091457123
Salix myrsinifolia,120135,392.811407857143,34.4847881701281,14.0885030173776
Salvia verbenaca,120700,7908,20.024,11.6966666666667
Salvinia natans,120709,107.6225,5.951,74.621875
Sanguisorba officinalis,120758,3280.88716666667,31.1367740065741,14.4427726069603
Santolina chamaecyparissus,120785,66.86,9.48785125568017,28.0033722689923
Satureja montana,120908,30.7,21.0585956264134,8.06394297218719
Saussurea alpina,120949,704.539110231092,19.2482003691045,18.2934773976184
Saxifraga androsacea,120973,9.04088314545455,11.9807545,13.9546119080827
Saxifraga cotyledon,121024,272.9175,19.5193333333333,8.15083333333333
Saxifraga granulata,121065,392.595,14.2596428575,24.8858744936842
Saxifraga tridactylites,121201,30.32375,11.9739642857143,13.130625
Scandix stellata,121455,122.0313,37.2794233029469,14.6206657970084
Scleranthus annuus,121823,6.51024753085185,18.070303811287,27.7840635819232
Scolymus hispanicus,121901,295.8,26.16,14.0425
Scrophularia canina,122003,347.26,16.5610535714286,17.145
Secale cereale,122085,2112.3164303,14.0865122099551,32.0110212179996
Sedum alpestre,122107,12.1032114,7.80672330285677,14.0229650070876
Sedum rubens,122243,16.624,3.5565,33.505
Sedum sexangulare,122256,6.252,10.863,13.856
Selaginella selaginoides,122308,10.6763636363636,27.7034916668429,28.2720658833665
Senecio doronicum,122593,1815.61991,13.2633242773742,12.260655854788
Senecio leucanthemifolius,122650,251.983333333333,16.0333333333333,18.0318181818182
Senecio ovatus,122675,7693.92446923077,11.2272997492594,43.2663975149765
Senecio sylvaticus,122726,5336,11.3333333333333,29.494666666
Senecio vernalis,122740,1605.93,8.965,24.035
Serratula tinctoria,122971,6568.10028416667,20.2143198905717,20.6692791778636
Sesleria caerulea,123071,417.782523589744,29.4983658056245,16.6521758364255
Sesleria ovata,123082,37.49,34.881,14.53
Setaria faberi,123111,3625.5,30.1808416942737,23.2638429019743
Setaria italica,123122,5197.1533098,20.7035728242359,26.0794701957727
Setaria parviflora,123138,562.172,24.0594834749666,25.3185990531377
Sideritis hirsuta,123249,425,30.964,14.6
Silaum silaus,123367,5888,28.7047619042857,17.43571428625
Silene colorata,123445,107.534467808511,22.353,16.5694598683964
Silene italica,123512,588,21.0060154937522,22.6333592313606
Sison amomum,123773,6204,21,22.7
Sisymbrium officinale,123863,5492.13361111111,13.8833333328571,27.3822108265333
Smyrnium olusatrum,124003,6838,15.3333333333333,39.6
Solanum dulcamara,124034,890.275478636088,18.425727936573,36.8132477750823
Solanum nigrum,124080,1963.72856322667,13.9187454459899,33.2908806369331
Solidago virgaurea,124205,1582.92390277442,20.4135949161559,28.5526942367893
Sonchus arvensis,124232,5683.14545454545,11.0327296189544,29.9882806376
Sonchus palustris,124264,5093.2125,18.3899166666667,22.2833333333333
Sparganium angustifolium,124405,1156.6,14.1984155563558,36.3015998283737
Spergula morisonii,124517,4.8125,13.70325,11.62
Spergularia rubra,124578,10.6857111111111,13.3333333333333,16.3019829673096
Spiraea japonica,124646,1287.79073,30.4354066761729,27.8696213870115
Stellaria alsine,124967,63,15.4,35.5889297384927
Stellaria palustris,125024,48.7583333333333,31.8156666666667,17.036647272
Succisa pratensis,125295,2689.06674494444,18.1022119482569,17.2083675922278
Symphyotrichum novae-angliae,125331,309.8573776712,23.008209769464,18.9723421186753
Symphyotrichum novi-belgii,448412,1401.24259262963,21.44329166625,17.6951258236088
Symphytum tuberosum,125364,2509.38312577273,11.4583197332718,31.4791033897162
Tanacetum corymbosum,125460,5141.07485909091,18.1834969206445,21.0841507471225
Teucrium flavum,125994,221.93,35.5840084923104,6.60251555742869
Thalictrum aquilegiifolium,126078,9957.91818181818,25.4114294202178,34.4865553822285
Thesium pyrenaicum,126310,92.258541666875,18.9855294117647,41.9135294117647
Thymus vulgaris,126582,3.75366331556299,33.9192016128401,9.19352737179944
Tilia platyphyllos,126650,6826.69584615385,23.0125246710628,29.1348214370906
Tofieldia pusilla,126806,52.3961293566667,30.06656469,15.9263326807333
Tolpis staticifolia,126821,400.651969,14.7687716544285,18.0753457874885
Toxicodendron radicans,126914,15495.3553728,30.4674337354892,33.0369191919303
Trachycarpus fortunei,126933,776815.93,44.6297416471373,6.37655599924772
Tragopogon dubius,127005,662.619715128205,21.8848125,18.6440281900772
Tragopogon pratensis,127029,978.501006537037,19.0212237302705,18.897374447493
Trifolium badium,127237,247.198565511111,21.5129777888611,21.8463092544655
Trifolium fragiferum,127314,188.151818181818,23.0463999028,21.3042330016108
Trifolium hybridum,127337,4405.02313133333,22.7411725507451,23.2465581731058
Trifolium medium,127382,479,51.5633333328571,17.0063398694118
Trifolium montanum,127395,910.317208695652,26.1934528004123,16.8387501884299
Trifolium retusum,127458,130.066666666667,41.1644,16.52
Triglochin palustris,127547,237,16.85,31.656
Trinia glauca,127595,891.91692,24.4643451688321,12.259673615847
Tripleurospermum inodorum,127613,545.668666666667,20.1513901661181,21.1587792726277
Tripleurospermum maritimum,127614,710.294285714286,20.0259444444444,18.4834179409091
Triticum aestivum,127692,2855.0125,23.0275,26.1709187943191
Trollius europaeus,127872,8997.28483333333,21.368912258569,21.6350145592474
Typha latifolia,128077,23675.0781179138,20.7217370800467,10.8905683671649
Ulex parviflorus,128127,120.812735042735,23.8722855143781,13.1009920042284
Ulmus laevis,128171,4148.05714285714,21.5396153846154,34.01227432816
Urospermum picroides,128256,561.8125,10.2954779919372,28.5607389558233
Valeriana tripteris,128445,1646.1281125,12.7523458113156,41.1994656966975
Vallisneria spiralis,128504,3502.52307692308,6.12846153846154,67.4571794846154
Veratrum album,128520,12291.8205852612,18.1553077202176,16.7333077708178
Verbascum lychnitis,128602,11658.28876,19.2489267323259,16.6573684734686
Verbascum thapsus,128660,8730.58077411696,25.1373234916978,14.5425607399911
Veronica agrestis,128786,118.25,11.72,52.47825
Veronica catenata,128829,346.788888888889,12.5411818181818,31.052
Veronica peregrina,128954,43.628333333125,13.331,27.5467703945888
Veronica persica,128956,254.961984066667,15.6594004022961,32.657690941637
Veronica triloba,1003758,49.1614,16.049,20.323517573501
Veronica triphyllos,129032,53.8133333333333,16.46725,34.4
Viburnum opulus,129087,2985.22706845238,33.4928444680624,18.9975213987746
Vicia angustifolia,129109,69.4,18.6777777777778,29.236875
Vicia cracca,129147,519.009437632722,26.7781362584433,25.0640847732952
Vicia narbonensis,129252,3057.2,21.7461666666667,26.64125
Vicia pisiformis,129275,2178.96,44.593,20.6566666666667
Vincetoxicum hirundinaria,129477,2245.47625,18.009552559004,38.3082784499393
Viola calcarata,129527,58.2259945,19.4729890403538,20.7144468296608
Viola hirta,129586,2074.7974768,22.1259522748474,20.3681290733169
Viola lutea,129614,147.25,17.54,19.65
Viola riviniana,129669,762.653286111111,21.5525808414608,31.6372775317416
Vitis vulpina,129969,13000.1985,19.3289905889771,20.3440213540933
Vulpia bromoides,129997,78.6461386138614,27.8165285714286,19.6045068062523
Xeranthemum cylindraceum,130515,368.711454,18.3767271988991,33.0922166360488
Zea mays,130621,54434.0680080581,24.5794938923489,22.1405594591757
Zygophyllum fabago,130691,322.36,16.2881562872891,5.13438302125521
